,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2011-05-26 07:00:00,3394,2,0,5,7,0,4,1,2,0.62,0.5455,0.94,0.2537,16,270,286
2011-05-26 08:00:00,3395,2,0,5,8,0,4,1,2,0.66,0.6061,0.83,0.1642,31,458,489
2011-05-26 09:00:00,3396,2,0,5,9,0,4,1,1,0.72,0.6818,0.7,0.1642,22,194,216
2011-05-26 10:00:00,3397,2,0,5,10,0,4,1,1,0.7,0.6667,0.74,0.2836,49,94,143
2011-05-26 11:00:00,3398,2,0,5,11,0,4,1,1,0.74,0.697,0.66,0.2239,36,124,160
2011-05-26 12:00:00,3399,2,0,5,12,0,4,1,1,0.78,0.7424,0.59,0.3284,53,141,194
2011-05-26 13:00:00,3400,2,0,5,13,0,4,1,1,0.82,0.7727,0.52,0.2836,52,145,197
2011-05-26 14:00:00,3401,2,0,5,14,0,4,1,1,0.82,0.7727,0.52,0.2836,44,145,189
2011-05-26 15:00:00,3402,2,0,5,15,0,4,1,2,0.82,0.7576,0.46,0.2836,40,101,141
2011-05-26 16:00:00,3403,2,0,5,16,0,4,1,2,0.8,0.7424,0.49,0.3582,58,233,291
2011-05-26 17:00:00,3404,2,0,5,17,0,4,1,1,0.8,0.7273,0.46,0.2836,49,445,494
2011-05-26 18:00:00,3405,2,0,5,18,0,4,1,1,0.8,0.7273,0.46,0.3284,74,404,478
2011-05-26 19:00:00,3406,2,0,5,19,0,4,1,1,0.78,0.697,0.46,0.3284,67,311,378
2011-05-26 20:00:00,3407,2,0,5,20,0,4,1,1,0.72,0.6667,0.58,0.1642,55,267,322
2011-05-26 21:00:00,3408,2,0,5,21,0,4,1,1,0.72,0.6818,0.62,0.0896,45,178,223
2011-05-26 22:00:00,3409,2,0,5,22,0,4,1,1,0.7,0.6515,0.65,0.1343,23,157,180
2011-05-26 23:00:00,3410,2,0,5,23,0,4,1,1,0.7,0.6515,0.65,0.194,17,73,90
2011-05-27 00:00:00,3411,2,0,5,0,0,5,1,1,0.68,0.6364,0.69,0.2537,14,55,69
2011-05-27 01:00:00,3412,2,0,5,1,0,5,1,1,0.7,0.6515,0.58,0.2985,14,36,50
2011-05-27 02:00:00,3413,2,0,5,2,0,5,1,1,0.68,0.6364,0.61,0.2239,6,12,18
2011-05-27 03:00:00,3414,2,0,5,3,0,5,1,1,0.66,0.6212,0.65,0.0896,1,11,12
2011-05-27 04:00:00,3415,2,0,5,4,0,5,1,1,0.64,0.6061,0.69,0.1343,2,5,7
2011-05-27 05:00:00,3416,2,0,5,5,0,5,1,1,0.64,0.6061,0.65,0.2836,2,29,31
2011-05-27 06:00:00,3417,2,0,5,6,0,5,1,1,0.64,0.6061,0.69,0.0896,8,73,81
2011-05-27 07:00:00,3418,2,0,5,7,0,5,1,1,0.64,0.6061,0.73,0.1642,20,229,249
2011-05-27 08:00:00,3419,2,0,5,8,0,5,1,1,0.66,0.6212,0.74,0.2836,25,393,418
2011-05-27 09:00:00,3420,2,0,5,9,0,5,1,1,0.7,0.6515,0.65,0.2836,37,190,227
2011-05-27 10:00:00,3421,2,0,5,10,0,5,1,1,0.72,0.6667,0.54,0.3881,42,111,153
2011-05-27 11:00:00,3422,2,0,5,11,0,5,1,2,0.74,0.6818,0.55,0.3284,40,126,166
2011-05-27 12:00:00,3423,2,0,5,12,0,5,1,2,0.76,0.697,0.55,0.2985,53,190,243
2011-05-27 13:00:00,3424,2,0,5,13,0,5,1,1,0.74,0.6818,0.58,0.194,51,158,209
2011-05-27 14:00:00,3425,2,0,5,14,0,5,1,1,0.76,0.697,0.55,0.2537,51,188,239
2011-05-27 15:00:00,3426,2,0,5,15,0,5,1,1,0.78,0.7121,0.49,0.2836,98,258,356
2011-05-27 16:00:00,3427,2,0,5,16,0,5,1,2,0.76,0.697,0.55,0.3881,63,356,419
2011-05-27 17:00:00,3428,2,0,5,17,0,5,1,1,0.74,0.6818,0.58,0.3881,77,414,491
2011-05-27 18:00:00,3429,2,0,5,18,0,5,1,2,0.72,0.6818,0.62,0.2985,89,310,399
2011-05-27 19:00:00,3430,2,0,5,19,0,5,1,3,0.6,0.5758,0.78,0.2537,69,210,279
2011-05-27 20:00:00,3431,2,0,5,20,0,5,1,2,0.62,0.5909,0.73,0.2239,24,120,144
2011-05-27 21:00:00,3432,2,0,5,21,0,5,1,1,0.6,0.5606,0.83,0.1045,37,114,151
2011-05-27 22:00:00,3433,2,0,5,22,0,5,1,1,0.6,0.5758,0.78,0.1343,25,116,141
2011-05-27 23:00:00,3434,2,0,5,23,0,5,1,1,0.58,0.5455,0.88,0.1343,23,104,127
2011-05-28 00:00:00,3435,2,0,5,0,0,6,0,1,0.58,0.5455,0.88,0.1343,15,79,94
2011-05-28 01:00:00,3436,2,0,5,1,0,6,0,1,0.58,0.5455,0.88,0.194,8,47,55
2011-05-28 02:00:00,3437,2,0,5,2,0,6,0,1,0.56,0.5303,0.94,0.194,13,35,48
2011-05-28 03:00:00,3438,2,0,5,3,0,6,0,1,0.56,0.5303,0.88,0.2239,2,13,15
2011-05-28 04:00:00,3439,2,0,5,4,0,6,0,1,0.56,0.5303,0.88,0.2537,0,4,4
2011-05-28 05:00:00,3440,2,0,5,5,0,6,0,1,0.56,0.5303,0.88,0.2239,4,3,7
2011-05-28 06:00:00,3441,2,0,5,6,0,6,0,1,0.58,0.5455,0.83,0.2537,3,16,19
2011-05-28 07:00:00,3442,2,0,5,7,0,6,0,1,0.6,0.5606,0.83,0.2537,17,33,50
2011-05-28 08:00:00,3443,2,0,5,8,0,6,0,1,0.62,0.5909,0.78,0.194,27,75,102
2011-05-28 09:00:00,3444,2,0,5,9,0,6,0,1,0.64,0.6061,0.73,0.2537,61,116,177
2011-05-28 10:00:00,3445,2,0,5,10,0,6,0,1,0.7,0.6515,0.65,0.2239,110,166,276
2011-05-28 11:00:00,3446,2,0,5,11,0,6,0,1,0.7,0.6515,0.65,0.2239,171,178,349
2011-05-28 12:00:00,3447,2,0,5,12,0,6,0,1,0.72,0.6667,0.58,0.2537,145,213,358
2011-05-28 13:00:00,3448,2,0,5,13,0,6,0,1,0.72,0.6818,0.62,0.2239,168,217,385
2011-05-28 14:00:00,3449,2,0,5,14,0,6,0,1,0.74,0.6818,0.58,0.2239,172,210,382
2011-05-28 15:00:00,3450,2,0,5,15,0,6,0,1,0.74,0.6818,0.55,0.2239,187,187,374
2011-05-28 16:00:00,3451,2,0,5,16,0,6,0,1,0.76,0.697,0.55,0.2836,201,201,402
2011-05-28 17:00:00,3452,2,0,5,17,0,6,0,1,0.74,0.6818,0.55,0.2985,180,161,341
2011-05-28 18:00:00,3453,2,0,5,18,0,6,0,1,0.72,0.6818,0.62,0.2537,173,212,385
2011-05-28 19:00:00,3454,2,0,5,19,0,6,0,1,0.7,0.6515,0.65,0.194,99,153,252
2011-05-28 20:00:00,3455,2,0,5,20,0,6,0,1,0.7,0.6515,0.65,0.2239,68,128,196
2011-05-28 21:00:00,3456,2,0,5,21,0,6,0,1,0.66,0.6212,0.74,0.2985,87,114,201
2011-05-28 22:00:00,3457,2,0,5,22,0,6,0,1,0.66,0.6061,0.78,0.2239,46,115,161
2011-05-28 23:00:00,3458,2,0,5,23,0,6,0,1,0.64,0.5758,0.83,0.194,44,81,125
2011-05-29 00:00:00,3459,2,0,5,0,0,0,0,1,0.64,0.5758,0.83,0.2239,32,51,83
2011-05-29 01:00:00,3460,2,0,5,1,0,0,0,1,0.62,0.5606,0.88,0.1642,17,49,66
2011-05-29 02:00:00,3461,2,0,5,2,0,0,0,1,0.62,0.5606,0.88,0.1045,12,49,61
2011-05-29 03:00:00,3462,2,0,5,3,0,0,0,1,0.62,0.5606,0.88,0.1045,2,24,26
2011-05-29 04:00:00,3463,2,0,5,4,0,0,0,1,0.6,0.5455,0.88,0.0896,13,10,23
2011-05-29 05:00:00,3464,2,0,5,5,0,0,0,1,0.6,0.5152,0.94,0.1642,3,3,6
2011-05-29 06:00:00,3465,2,0,5,6,0,0,0,2,0.62,0.5606,0.88,0.194,5,10,15
2011-05-29 07:00:00,3466,2,0,5,7,0,0,0,2,0.62,0.5606,0.88,0.2537,13,17,30
2011-05-29 08:00:00,3467,2,0,5,8,0,0,0,2,0.62,0.5606,0.88,0.2239,34,62,96
2011-05-29 09:00:00,3468,2,0,5,9,0,0,0,2,0.62,0.5455,0.94,0.2537,74,78,152
2011-05-29 10:00:00,3469,2,0,5,10,0,0,0,2,0.66,0.6061,0.83,0.2239,130,121,251
2011-05-29 11:00:00,3470,2,0,5,11,0,0,0,2,0.66,0.6061,0.83,0.2836,139,180,319
2011-05-29 12:00:00,3471,2,0,5,12,0,0,0,2,0.7,0.6667,0.74,0.2239,216,186,402
2011-05-29 13:00:00,3472,2,0,5,13,0,0,0,1,0.72,0.6818,0.7,0.2836,237,181,418
2011-05-29 14:00:00,3473,2,0,5,14,0,0,0,1,0.74,0.697,0.7,0.2836,183,168,351
2011-05-29 15:00:00,3474,2,0,5,15,0,0,0,1,0.74,0.697,0.7,0.2985,221,155,376
2011-05-29 16:00:00,3475,2,0,5,16,0,0,0,1,0.74,0.697,0.7,0.2836,194,167,361
2011-05-29 17:00:00,3476,2,0,5,17,0,0,0,1,0.74,0.697,0.7,0.2836,214,169,383
2011-05-29 18:00:00,3477,2,0,5,18,0,0,0,1,0.72,0.697,0.74,0.2836,151,177,328
2011-05-29 19:00:00,3478,2,0,5,19,0,0,0,1,0.72,0.697,0.74,0.2537,141,146,287
2011-05-29 20:00:00,3479,2,0,5,20,0,0,0,1,0.7,0.6667,0.79,0.194,91,128,219
2011-05-29 21:00:00,3480,2,0,5,21,0,0,0,1,0.68,0.6364,0.83,0.1642,107,122,229
2011-05-29 22:00:00,3481,2,0,5,22,0,0,0,1,0.66,0.5909,0.89,0.1343,78,93,171
2011-05-29 23:00:00,3482,2,0,5,23,0,0,0,1,0.66,0.5909,0.89,0.1642,48,87,135
2011-05-30 00:00:00,3483,2,0,5,0,1,1,0,1,0.64,0.5606,0.94,0.194,38,65,103
2011-05-30 01:00:00,3484,2,0,5,1,1,1,0,1,0.64,0.5606,0.94,0.1343,26,53,79
2011-05-30 02:00:00,3485,2,0,5,2,1,1,0,1,0.64,0.5606,0.94,0.194,17,28,45
2011-05-30 03:00:00,3486,2,0,5,3,1,1,0,1,0.64,0.5606,0.94,0.194,10,8,18
2011-05-30 04:00:00,3487,2,0,5,4,1,1,0,1,0.62,0.5455,0.94,0.1642,2,4,6
2011-05-30 05:00:00,3488,2,0,5,5,1,1,0,2,0.62,0.5455,0.94,0.1045,1,6,7
2011-05-30 06:00:00,3489,2,0,5,6,1,1,0,2,0.64,0.5606,0.94,0.0896,6,10,16
2011-05-30 07:00:00,3490,2,0,5,7,1,1,0,2,0.64,0.5606,0.94,0.0,12,19,31
2011-05-30 08:00:00,3491,2,0,5,8,1,1,0,2,0.66,0.5909,0.89,0.1045,36,58,94
2011-05-30 09:00:00,3492,2,0,5,9,1,1,0,1,0.72,0.697,0.74,0.0896,47,81,128
2011-05-30 10:00:00,3493,2,0,5,10,1,1,0,1,0.8,0.7576,0.55,0.2537,116,153,269
2011-05-30 11:00:00,3494,2,0,5,11,1,1,0,1,0.82,0.7727,0.52,0.0,153,168,321
2011-05-30 12:00:00,3495,2,0,5,12,1,1,0,1,0.86,0.803,0.47,0.1045,179,187,366
2011-05-30 13:00:00,3496,2,0,5,13,1,1,0,1,0.86,0.7879,0.44,0.0896,133,217,350
2011-05-30 14:00:00,3497,2,0,5,14,1,1,0,1,0.88,0.803,0.39,0.0,142,185,327
2011-05-30 15:00:00,3498,2,0,5,15,1,1,0,1,0.88,0.803,0.39,0.2537,132,179,311
2011-05-30 16:00:00,3499,2,0,5,16,1,1,0,1,0.88,0.7879,0.37,0.2836,101,208,309
2011-05-30 17:00:00,3500,2,0,5,17,1,1,0,1,0.86,0.7879,0.41,0.2239,102,202,304
2011-05-30 18:00:00,3501,2,0,5,18,1,1,0,1,0.86,0.7879,0.41,0.1642,77,172,249
2011-05-30 19:00:00,3502,2,0,5,19,1,1,0,2,0.52,0.5,0.48,0.1045,68,157,225
2011-05-30 20:00:00,3503,2,0,5,20,1,1,0,1,0.76,0.7121,0.58,0.0,69,168,237
2011-05-30 21:00:00,3504,2,0,5,21,1,1,0,1,0.74,0.697,0.7,0.1343,42,107,149
2011-05-30 22:00:00,3505,2,0,5,22,1,1,0,1,0.72,0.697,0.74,0.1642,26,80,106
2011-05-30 23:00:00,3506,2,0,5,23,1,1,0,1,0.7,0.6667,0.84,0.1045,14,34,48
2011-05-31 00:00:00,3507,2,0,5,0,0,2,1,1,0.7,0.6667,0.79,0.0896,9,20,29
2011-05-31 01:00:00,3508,2,0,5,1,0,2,1,1,0.68,0.6364,0.89,0.0896,8,9,17
2011-05-31 02:00:00,3509,2,0,5,2,0,2,1,2,0.66,0.5909,0.94,0.1343,5,7,12
2011-05-31 03:00:00,3510,2,0,5,3,0,2,1,2,0.64,0.5606,0.94,0.0,1,3,4
2011-05-31 04:00:00,3511,2,0,5,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,3,3
2011-05-31 05:00:00,3512,2,0,5,5,0,2,1,1,0.66,0.6061,0.83,0.0896,0,26,26
2011-05-31 06:00:00,3513,2,0,5,6,0,2,1,1,0.68,0.6364,0.79,0.0896,11,98,109
2011-05-31 07:00:00,3514,2,0,5,7,0,2,1,1,0.74,0.697,0.66,0.1045,16,219,235
2011-05-31 08:00:00,3515,2,0,5,8,0,2,1,1,0.78,0.7424,0.59,0.1343,34,372,406
2011-05-31 09:00:00,3516,2,0,5,9,0,2,1,1,0.8,0.7576,0.55,0.1343,22,153,175
2011-05-31 10:00:00,3517,2,0,5,10,0,2,1,1,0.82,0.7879,0.56,0.1343,37,72,109
2011-05-31 11:00:00,3518,2,0,5,11,0,2,1,1,0.86,0.803,0.47,0.0,28,78,106
2011-05-31 12:00:00,3519,2,0,5,12,0,2,1,1,0.86,0.803,0.47,0.1343,37,125,162
2011-05-31 13:00:00,3520,2,0,5,13,0,2,1,1,0.9,0.8333,0.39,0.1642,37,110,147
2011-05-31 14:00:00,3521,2,0,5,14,0,2,1,1,0.9,0.8182,0.37,0.0,41,99,140
2011-05-31 15:00:00,3522,2,0,5,15,0,2,1,1,0.9,0.8182,0.37,0.1642,42,133,175
2011-05-31 16:00:00,3523,2,0,5,16,0,2,1,1,0.9,0.8333,0.39,0.1343,44,205,249
2011-05-31 17:00:00,3524,2,0,5,17,0,2,1,1,0.84,0.803,0.53,0.2239,67,428,495
2011-05-31 18:00:00,3525,2,0,5,18,0,2,1,1,0.84,0.803,0.53,0.194,55,362,417
2011-05-31 19:00:00,3526,2,0,5,19,0,2,1,1,0.78,0.7424,0.62,0.1045,39,246,285
2011-05-31 20:00:00,3527,2,0,5,20,0,2,1,1,0.78,0.7424,0.62,0.1045,38,213,251
2011-05-31 21:00:00,3528,2,0,5,21,0,2,1,1,0.76,0.7273,0.66,0.1045,45,165,210
2011-05-31 22:00:00,3529,2,0,5,22,0,2,1,1,0.74,0.697,0.7,0.1642,42,117,159
2011-05-31 23:00:00,3530,2,0,5,23,0,2,1,1,0.72,0.697,0.79,0.0896,15,46,61
2011-06-01 00:00:00,3531,2,0,6,0,0,3,1,1,0.7,0.6667,0.79,0.1642,9,25,34
2011-06-01 01:00:00,3532,2,0,6,1,0,3,1,1,0.7,0.6667,0.84,0.2537,8,9,17
2011-06-01 02:00:00,3533,2,0,6,2,0,3,1,1,0.7,0.6667,0.79,0.1642,0,3,3
2011-06-01 03:00:00,3534,2,0,6,3,0,3,1,1,0.68,0.6364,0.89,0.194,0,6,6
2011-06-01 04:00:00,3535,2,0,6,4,0,3,1,2,0.68,0.6364,0.89,0.2239,0,4,4
2011-06-01 05:00:00,3536,2,0,6,5,0,3,1,2,0.66,0.5909,0.89,0.0896,2,19,21
2011-06-01 06:00:00,3537,2,0,6,6,0,3,1,2,0.68,0.6364,0.89,0.0896,7,121,128
2011-06-01 07:00:00,3538,2,0,6,7,0,3,1,2,0.7,0.6667,0.79,0.1642,19,265,284
2011-06-01 08:00:00,3539,2,0,6,8,0,3,1,2,0.72,0.697,0.79,0.194,37,417,454
2011-06-01 09:00:00,3540,2,0,6,9,0,3,1,2,0.74,0.7121,0.74,0.2239,34,173,207
2011-06-01 10:00:00,3541,2,0,6,10,0,3,1,2,0.76,0.7424,0.75,0.2537,31,84,115
2011-06-01 11:00:00,3542,2,0,6,11,0,3,1,2,0.82,0.803,0.59,0.2239,26,86,112
2011-06-01 12:00:00,3543,2,0,6,12,0,3,1,1,0.86,0.8333,0.53,0.0,32,137,169
2011-06-01 13:00:00,3544,2,0,6,13,0,3,1,1,0.9,0.8182,0.37,0.194,29,125,154
2011-06-01 14:00:00,3545,2,0,6,14,0,3,1,1,0.9,0.8182,0.37,0.2537,40,105,145
2011-06-01 15:00:00,3546,2,0,6,15,0,3,1,1,0.9,0.8333,0.39,0.2985,25,127,152
2011-06-01 16:00:00,3547,2,0,6,16,0,3,1,1,0.86,0.803,0.47,0.2985,39,227,266
2011-06-01 17:00:00,3548,2,0,6,17,0,3,1,1,0.86,0.803,0.47,0.2985,52,434,486
2011-06-01 18:00:00,3549,2,0,6,18,0,3,1,3,0.82,0.7879,0.56,0.3881,31,278,309
2011-06-01 19:00:00,3550,2,0,6,19,0,3,1,2,0.74,0.7121,0.79,0.1642,16,248,264
2011-06-01 20:00:00,3551,2,0,6,20,0,3,1,2,0.74,0.7121,0.79,0.2537,23,233,256
2011-06-01 21:00:00,3552,2,0,6,21,0,3,1,1,0.74,0.697,0.7,0.2836,29,161,190
2011-06-01 22:00:00,3553,2,0,6,22,0,3,1,1,0.74,0.697,0.66,0.1343,14,115,129
2011-06-01 23:00:00,3554,2,0,6,23,0,3,1,1,0.74,0.6667,0.51,0.1642,10,59,69
2011-06-02 00:00:00,3555,2,0,6,0,0,4,1,1,0.74,0.6515,0.4,0.3582,11,31,42
2011-06-02 01:00:00,3556,2,0,6,1,0,4,1,1,0.72,0.6515,0.38,0.1045,3,12,15
2011-06-02 02:00:00,3557,2,0,6,2,0,4,1,1,0.7,0.6364,0.39,0.0,0,6,6
2011-06-02 03:00:00,3558,2,0,6,3,0,4,1,1,0.66,0.6212,0.44,0.1045,0,4,4
2011-06-02 04:00:00,3559,2,0,6,4,0,4,1,1,0.66,0.6212,0.41,0.194,0,3,3
2011-06-02 05:00:00,3560,2,0,6,5,0,4,1,1,0.66,0.6212,0.39,0.2239,3,28,31
2011-06-02 06:00:00,3561,2,0,6,6,0,4,1,1,0.66,0.6212,0.39,0.1343,7,106,113
2011-06-02 07:00:00,3562,2,0,6,7,0,4,1,1,0.7,0.6364,0.34,0.2537,19,285,304
2011-06-02 08:00:00,3563,2,0,6,8,0,4,1,1,0.7,0.6364,0.32,0.2985,25,442,467
2011-06-02 09:00:00,3564,2,0,6,9,0,4,1,1,0.72,0.6364,0.26,0.3582,28,197,225
2011-06-02 10:00:00,3565,2,0,6,10,0,4,1,1,0.72,0.6515,0.28,0.4925,33,106,139
2011-06-02 11:00:00,3566,2,0,6,11,0,4,1,1,0.74,0.6515,0.28,0.3881,42,123,165
2011-06-02 12:00:00,3567,2,0,6,12,0,4,1,1,0.76,0.6667,0.25,0.4627,39,193,232
2011-06-02 13:00:00,3568,2,0,6,13,0,4,1,1,0.8,0.6818,0.24,0.3582,35,168,203
2011-06-02 14:00:00,3569,2,0,6,14,0,4,1,1,0.78,0.6667,0.24,0.3284,43,142,185
2011-06-02 15:00:00,3570,2,0,6,15,0,4,1,1,0.8,0.6818,0.21,0.3881,44,144,188
2011-06-02 16:00:00,3571,2,0,6,16,0,4,1,1,0.8,0.6818,0.22,0.4925,63,255,318
2011-06-02 17:00:00,3572,2,0,6,17,0,4,1,1,0.76,0.6515,0.2,0.5224,88,484,572
2011-06-02 18:00:00,3573,2,0,6,18,0,4,1,1,0.74,0.6515,0.22,0.3881,74,451,525
2011-06-02 19:00:00,3574,2,0,6,19,0,4,1,1,0.72,0.6364,0.23,0.2985,58,321,379
2011-06-02 20:00:00,3575,2,0,6,20,0,4,1,1,0.7,0.6364,0.24,0.194,51,286,337
2011-06-02 21:00:00,3576,2,0,6,21,0,4,1,1,0.66,0.6212,0.31,0.194,33,215,248
2011-06-02 22:00:00,3577,2,0,6,22,0,4,1,1,0.64,0.6212,0.33,0.2537,14,141,155
2011-06-02 23:00:00,3578,2,0,6,23,0,4,1,1,0.62,0.6212,0.35,0.2239,23,89,112
2011-06-03 00:00:00,3579,2,0,6,0,0,5,1,1,0.62,0.6212,0.38,0.2836,15,53,68
2011-06-03 01:00:00,3580,2,0,6,1,0,5,1,1,0.6,0.6212,0.38,0.3582,7,15,22
2011-06-03 02:00:00,3581,2,0,6,2,0,5,1,1,0.56,0.5303,0.43,0.2239,0,12,12
2011-06-03 03:00:00,3582,2,0,6,3,0,5,1,1,0.54,0.5152,0.49,0.2239,0,5,5
2011-06-03 04:00:00,3583,2,0,6,4,0,5,1,1,0.52,0.5,0.48,0.3284,1,5,6
2011-06-03 05:00:00,3584,2,0,6,5,0,5,1,1,0.52,0.5,0.48,0.3582,4,24,28
2011-06-03 06:00:00,3585,2,0,6,6,0,5,1,1,0.54,0.5152,0.45,0.2985,8,98,106
2011-06-03 07:00:00,3586,2,0,6,7,0,5,1,1,0.54,0.5152,0.45,0.2537,25,252,277
2011-06-03 08:00:00,3587,2,0,6,8,0,5,1,2,0.56,0.5303,0.43,0.3284,31,471,502
2011-06-03 09:00:00,3588,2,0,6,9,0,5,1,1,0.58,0.5455,0.4,0.1642,36,194,230
2011-06-03 10:00:00,3589,2,0,6,10,0,5,1,1,0.62,0.6212,0.33,0.2537,54,107,161
2011-06-03 11:00:00,3590,2,0,6,11,0,5,1,1,0.64,0.6212,0.31,0.3284,57,135,192
2011-06-03 12:00:00,3591,2,0,6,12,0,5,1,1,0.66,0.6212,0.27,0.2836,51,208,259
2011-06-03 13:00:00,3592,2,0,6,13,0,5,1,1,0.68,0.6212,0.26,0.2537,58,190,248
2011-06-03 14:00:00,3593,2,0,6,14,0,5,1,1,0.7,0.6364,0.28,0.2836,66,174,240
2011-06-03 15:00:00,3594,2,0,6,15,0,5,1,1,0.7,0.6364,0.28,0.2836,56,156,212
2011-06-03 16:00:00,3595,2,0,6,16,0,5,1,1,0.72,0.6364,0.26,0.3284,63,286,349
2011-06-03 17:00:00,3596,2,0,6,17,0,5,1,1,0.72,0.6364,0.25,0.2836,73,485,558
2011-06-03 18:00:00,3597,2,0,6,18,0,5,1,1,0.7,0.6364,0.24,0.2985,76,488,564
2011-06-03 19:00:00,3598,2,0,6,19,0,5,1,1,0.68,0.6212,0.26,0.2836,53,338,391
2011-06-03 20:00:00,3599,2,0,6,20,0,5,1,1,0.64,0.6212,0.29,0.1642,57,236,293
2011-06-03 21:00:00,3600,2,0,6,21,0,5,1,1,0.64,0.6212,0.29,0.1045,51,196,247
2011-06-03 22:00:00,3601,2,0,6,22,0,5,1,1,0.62,0.6212,0.35,0.0,26,145,171
2011-06-03 23:00:00,3602,2,0,6,23,0,5,1,1,0.58,0.5455,0.46,0.1045,30,141,171
2011-06-04 00:00:00,3603,2,0,6,0,0,6,0,1,0.56,0.5303,0.52,0.0,24,69,93
2011-06-04 01:00:00,3604,2,0,6,1,0,6,0,1,0.54,0.5152,0.64,0.1045,14,80,94
2011-06-04 02:00:00,3605,2,0,6,2,0,6,0,1,0.54,0.5152,0.56,0.194,18,41,59
2011-06-04 03:00:00,3606,2,0,6,3,0,6,0,1,0.52,0.5,0.59,0.1045,8,10,18
2011-06-04 04:00:00,3607,2,0,6,4,0,6,0,1,0.52,0.5,0.59,0.0896,4,11,15
2011-06-04 05:00:00,3608,2,0,6,5,0,6,0,1,0.5,0.4848,0.64,0.0,3,5,8
2011-06-04 06:00:00,3609,2,0,6,6,0,6,0,1,0.54,0.5152,0.6,0.0,11,17,28
2011-06-04 07:00:00,3610,2,0,6,7,0,6,0,1,0.56,0.5303,0.56,0.0,27,60,87
2011-06-04 08:00:00,3611,2,0,6,8,0,6,0,1,0.6,0.6212,0.46,0.0896,29,96,125
2011-06-04 09:00:00,3612,2,0,6,9,0,6,0,1,0.62,0.6212,0.43,0.1343,55,169,224
2011-06-04 10:00:00,3613,2,0,6,10,0,6,0,1,0.64,0.6212,0.38,0.1045,115,202,317
2011-06-04 11:00:00,3614,2,0,6,11,0,6,0,1,0.66,0.6212,0.36,0.1343,120,249,369
2011-06-04 12:00:00,3615,2,0,6,12,0,6,0,1,0.7,0.6364,0.32,0.1642,150,270,420
2011-06-04 13:00:00,3616,2,0,6,13,0,6,0,1,0.74,0.6515,0.28,0.1343,188,268,456
2011-06-04 14:00:00,3617,2,0,6,14,0,6,0,1,0.74,0.6515,0.33,0.2239,193,258,451
2011-06-04 15:00:00,3618,2,0,6,15,0,6,0,2,0.74,0.6515,0.27,0.4179,180,224,404
2011-06-04 16:00:00,3619,2,0,6,16,0,6,0,2,0.72,0.6515,0.3,0.1343,168,272,440
2011-06-04 17:00:00,3620,2,0,6,17,0,6,0,2,0.72,0.6515,0.34,0.2537,142,202,344
2011-06-04 18:00:00,3621,2,0,6,18,0,6,0,2,0.74,0.6515,0.3,0.1642,127,214,341
2011-06-04 19:00:00,3622,2,0,6,19,0,6,0,2,0.7,0.6364,0.39,0.0896,79,206,285
2011-06-04 20:00:00,3623,2,0,6,20,0,6,0,2,0.7,0.6515,0.48,0.0896,90,149,239
2011-06-04 21:00:00,3624,2,0,6,21,0,6,0,2,0.66,0.6212,0.47,0.1045,46,139,185
2011-06-04 22:00:00,3625,2,0,6,22,0,6,0,1,0.64,0.6212,0.57,0.2239,49,141,190
2011-06-04 23:00:00,3626,2,0,6,23,0,6,0,2,0.64,0.6212,0.57,0.0,29,121,150
2011-06-05 00:00:00,3627,2,0,6,0,0,0,0,1,0.64,0.6212,0.57,0.0896,23,90,113
2011-06-05 01:00:00,3628,2,0,6,1,0,0,0,2,0.64,0.6212,0.61,0.1642,26,70,96
2011-06-05 02:00:00,3629,2,0,6,2,0,0,0,2,0.64,0.6212,0.61,0.1642,16,48,64
2011-06-05 03:00:00,3630,2,0,6,3,0,0,0,2,0.62,0.6061,0.65,0.1642,22,25,47
2011-06-05 04:00:00,3631,2,0,6,4,0,0,0,2,0.62,0.6061,0.65,0.1642,4,8,12
2011-06-05 05:00:00,3632,2,0,6,5,0,0,0,2,0.62,0.6061,0.61,0.1343,1,5,6
2011-06-05 06:00:00,3633,2,0,6,6,0,0,0,2,0.62,0.6061,0.61,0.1045,10,11,21
2011-06-05 07:00:00,3634,2,0,6,7,0,0,0,2,0.6,0.5909,0.73,0.2537,8,19,27
2011-06-05 08:00:00,3635,2,0,6,8,0,0,0,2,0.6,0.5909,0.73,0.2537,24,74,98
2011-06-05 09:00:00,3636,2,0,6,9,0,0,0,2,0.6,0.5758,0.78,0.194,53,111,164
2011-06-05 10:00:00,3637,2,0,6,10,0,0,0,2,0.62,0.5909,0.73,0.0896,83,168,251
2011-06-05 11:00:00,3638,2,0,6,11,0,0,0,2,0.64,0.6061,0.69,0.1045,121,214,335
2011-06-05 12:00:00,3639,2,0,6,12,0,0,0,2,0.64,0.6061,0.69,0.1045,123,212,335
2011-06-05 13:00:00,3640,2,0,6,13,0,0,0,1,0.66,0.6212,0.65,0.1045,154,213,367
2011-06-05 14:00:00,3641,2,0,6,14,0,0,0,1,0.7,0.6515,0.58,0.1642,161,224,385
2011-06-05 15:00:00,3642,2,0,6,15,0,0,0,1,0.7,0.6515,0.54,0.0,161,256,417
2011-06-05 16:00:00,3643,2,0,6,16,0,0,0,1,0.72,0.6667,0.51,0.0896,138,260,398
